"From"	"To"
"RBMS3"	"uc009rza.1"
"RBMS3"	"uc009ryz.1"
"RBMS3"	"uc003cek.2"
"RBMS3"	"uc010hfr.2"
"RBMS3"	"uc003cel.2"
"RBMS3"	"uc003cem.2"
"RBMS3"	"uc010hfq.2"
"RNF125"	"uc002kxf.1"
"RNF125"	"uc008eez.1"
"RNF125"	"uc008efa.1"
"SIGLEC10"	"uc002pwp.2"
"SIGLEC10"	"uc010ycz.1"
"SIGLEC10"	"uc002pwr.2"
"SIGLEC10"	"uc010eow.2"
"SIGLEC10"	"uc002pws.1"
"SIGLEC10"	"uc010ycy.1"
"SIGLEC10"	"uc002pwo.2"
"SIGLEC10"	"uc002pwq.2"
"SKAP1"	"uc007lca.1"
"SKAP1"	"uc007lcf.1"
"SKAP1"	"uc007lcg.1"
"SKAP1"	"uc007lcd.1"
"SKAP1"	"uc007lch.1"
"SKAP1"	"uc007lcc.1"
"SKAP1"	"uc007lce.1"
"SKAP1"	"uc007lcb.1"
"SKAP1"	"uc010dbe.1"
"SKAP1"	"uc010dbd.1"
"SKAP1"	"uc002ini.1"
"SKAP1"	"uc002inj.1"
"SMAD2"	"uc008fqo.1"
"SMAD2"	"uc008fqn.1"
"SMAD2"	"uc002lcy.2"
"SMAD2"	"uc002lcz.2"
"SMAD2"	"uc010xdc.1"
"SMAD2"	"uc010xdd.1"
"TMPRSS3"	"uc008bup.1"
"TMPRSS3"	"uc008buq.1"
"TMPRSS3"	"uc002zaz.2"
"TMPRSS3"	"uc002zbb.2"
"TMPRSS3"	"uc002zbc.2"
"TMPRSS3"	"uc002zay.2"
"TMPRSS3"	"uc002zbd.2"
"TMPRSS3"	"uc002zba.2"
"UBASH3A"	"uc010gpc.2"
"UBASH3A"	"uc002zbf.2"
"UBASH3A"	"uc010gpe.2"
"UBASH3A"	"uc002zbe.2"
"UBASH3A"	"uc010gpd.2"
"UBASH3A"	"uc008bur.1"
"UBASH3A"	"uc008but.1"
"UBASH3A"	"uc008bus.1"
